x1,x2,y
-2.841982585691249,-3.6930662105385332,0.0
-2.056618133546864,-2.1727268286561103,1.0
4.803823164648952,4.050189186240087,1.0
2.634203179452144,5.772302340539597,0.0
-0.973348931389693,-3.2040093319263976,0.0
-4.807913035884765,-2.5000372333258833,0.0
-4.457747389281188,-5.124740642157249,1.0
1.2934841319693176,-1.706670840441764,0.0
0.8114148557592831,-3.878789728839551,1.0
2.223064596248399,-3.5750639873004038,1.0
-2.7894377886559982,3.0380510645564485,0.0
0.7506885363933619,-2.07550684791004,0.0
0.5402129737229969,2.437683669633016,1.0
5.179004980569982,1.0142721529905665,0.0
-3.3591620330984435,3.100093858021795,1.0
3.490548419778893,-3.7648681117539535,0.0
4.0284544538813085,-0.4406416111993083,1.0
3.515651561351873,-3.298945981968718,0.0
-2.103858378883729,5.701326147686035,1.0
1.9831626977326533,3.4290839505246584,0.0
2.3671818111469216,-3.7158240442564683,1.0
-0.3683360501914565,3.8825545309439837,1.0
2.199556275274558,-6.2074366620392665,1.0
-5.184787218439684,-1.9252343258730031,0.0
5.584062059096909,-0.1107036810076316,1.0
-2.8880501994457948,-1.7539672703184523,1.0
-3.636046318446658,-0.9902292859919358,0.0
-3.543271166736184,4.344854147612517,0.0
-0.549519859187634,-2.7670894448699395,1.0
5.4398768864066245,-2.33292969434962,1.0
5.148626289373503,-5.737577484679122,0.0
2.602684607138954,-0.2024563064443594,0.0
-0.700938815828212,-5.826732700099595,0.0
-5.771945257690318,-2.1016800319106865,0.0
5.618669847398564,1.4785588789002269,0.0
-1.6477673363039944,1.4071449730625136,0.0
-3.692860026912192,-4.2088992106085374,1.0
-1.7364554538385342,4.566032879426599,1.0
0.11814559029806924,-2.5522108204440292,0.0
5.658028790336441,3.9705469843261163,1.0
-2.224575043143457,5.932561515923574,1.0
6.124234514651505,-1.1478106112165518,1.0
1.959387498237432,-1.1855968745412646,0.0
-3.0492536335402765,-5.244541148296691,0.0
-2.970560000083412,-2.8716688536441914,1.0
-1.273738890514197,-3.9598389198976487,0.0
5.7028502476664364,-4.990358538717168,0.0
1.5734168315024524,-0.7326522295963596,0.0
-0.9611005418694,-1.6085986974568445,1.0
4.6283791507472385,-2.75860761957533,1.0
-6.0246176875519275,5.253962055299776,0.0
4.580194249614432,-2.803534789682042,1.0
0.2951532370748521,-4.912342590703856,1.0
-5.109146135714688,4.240724188363509,0.0
-1.1276342498385965,2.032189978654106,0.0
5.569422474314866,-3.202783444701147,0.0
-6.11781398995618,-5.979727490354768,1.0
2.631218212082469,5.3350763293395636,0.0
-0.4105398971901951,-1.5694247313496241,1.0
0.5385999811850875,4.510282000782142,0.0
1.9120219684925357,-3.35547357977713,1.0
3.4504766133720683,-4.591582209954453,0.0
-4.202697356100123,1.4160073274497966,1.0
-3.282544529032234,2.5733231224529725,1.0
-1.8910059553872107,-2.7969730084236253,1.0
6.269593595779482,-5.772788033059009,0.0
1.8324598513904145,-5.796871979293824,1.0
3.2698985386681936,-3.3917896266139134,0.0
-5.154324772568412,1.865474097443944,1.0
2.922953101854028,2.2380117319512016,1.0
-5.6309787702548775,-2.5848151549660336,0.0
-0.614641968762272,-2.67533896388726,1.0
3.9020271722390905,-4.635544302690124,0.0
1.4096874342862218,6.135089921091052,0.0
5.05867465726697,-3.4914773253944884,0.0
-6.2821562770775135,6.039364316626902,0.0
4.809313204634817,5.271246474392079,1.0
-1.061813695771658,3.0739285554642333,0.0
-3.6086658177502047,-1.353346956417048,0.0
4.417683102487027,-4.679562802733237,0.0
4.949458184861063,-0.04388211332990899,1.0
-0.9287093845995535,-2.442319517461204,1.0
5.238276325883131,0.22146293943397488,0.0
3.8205080210161526,4.494384909861403,1.0
5.307813208762925,-2.470790566063622,1.0
-2.01299617647644,1.194733565927885,0.0
-0.7373426599342211,5.439259682557528,1.0
-1.2872480914069695,-0.2792492798914684,1.0
1.472603819607478,-1.1970789241682491,0.0
6.188666545414826,-5.040983429705882,0.0
-3.5110022568570214,-2.2285813488551427,0.0
-4.426845305797088,-2.7115810703265906,0.0
3.509099842387494,0.2876693672278857,0.0
-5.856511331887279,6.0648142723223435,0.0
1.4577803907688274,-5.542529975236932,1.0
2.025306517861935,-1.5284555659014265,0.0
-4.578264373033856,0.8000328693835561,1.0
2.8535708171151857,2.1504403337484033,1.0
-3.1728432883653364,0.3124781545559676,1.0
0.4732927968077324,2.7244314241230394,1.0
-1.7609588283792232,3.741418135144313,1.0
1.6075133628961618,-5.801496127140656,1.0
0.5840726120865521,4.5479215210149455,0.0
0.8491619706246167,-4.073662158983396,1.0
0.13039331541958707,3.228876609643745,0.0
-4.899562602079861,3.984784544921695,0.0
-4.178548933223449,0.4282178304243915,1.0
-1.4357897448062455,-3.1588869010936187,0.0
1.8526915990740604,-5.813302210292683,1.0
3.267831984250666,0.3385460509236653,0.0
4.722080297900446,0.2603540866385429,0.0
-5.8429455275854325,-4.4786423116255305,1.0
3.714676816165824,-0.10083194384253512,1.0
-0.7303666151365809,-2.2816158278875647,1.0
-2.7074346237360563,5.854500066903398,1.0
-0.8423322319039652,4.825524425632136,1.0
1.8618727175847205,4.5041346415072425,0.0
4.429011602492105,5.734186056995152,1.0
2.4874155003631024,3.8377310746551103,0.0
2.929571534174398,1.3223194190710499,1.0
2.7313526010465465,2.7111996301649213,1.0
-5.769122818869969,0.2024547301958464,1.0
3.6775654596853973,-3.2300324262198195,0.0
-0.43796331862420596,-0.816993651300745,1.0
-1.2216124592451496,-4.7521046457757885,0.0
0.3231007566670687,-0.6754629631406743,0.0
2.053253943652864,0.6209428098494021,1.0
-5.937070645365406,-5.882092045661192,1.0
2.5303618864287287,2.6085412683600997,1.0
5.7797656144289515,4.7338106399410265,1.0
-0.4013740571576455,1.5821878885969756,0.0
-0.5380702788352725,-3.4815602701359714,0.0
-1.5497225577524298,-4.977737541040348,0.0
2.0926414946325664,-3.870063352141216,1.0
-0.3082808743768508,5.873981592283712,1.0
-5.885221787695284,-4.376490521475016,1.0
-2.531128618631499,5.551910054859649,1.0
5.137657532788878,-4.247422701698685,0.0
6.045904248160016,3.1509863314096425,1.0
0.5023668402119955,5.424938422581353,0.0
4.782850407063163,-1.3657572346966242,1.0
1.9646665437109283,1.8520963623259141,1.0
-2.1743819050235538,-4.028901887894433,0.0
-0.41707938054877136,-2.9746982292175543,1.0
-1.8213053370250991,5.706941425454048,1.0
-0.4883559217559687,2.323414678610822,0.0
-2.0579958379022623,6.231174085048232,1.0
1.9951325790741608,-3.82005771669804,1.0
-5.049368792102502,5.56917130649461,0.0
5.589243080610004,1.524657331665492,0.0
-6.069663829101052,-3.449030364894632,1.0
3.7859557267356734,4.718167365951661,1.0
-0.5781810441260404,-1.6899177507155112,1.0
-2.8371721814708994,-4.813290480239316,0.0
-4.828696571856216,5.6875732492535045,0.0
3.87831013891037,-4.212506792414887,0.0
-3.6813176446165286,1.9547184352371898,1.0
3.3258686163560114,3.8995313526803024,1.0
-4.230623342552796,6.0837354922010025,0.0
-3.4205401214313227,1.1236274713637924,1.0
1.1010120529931775,5.873042666011669,0.0
1.9813075235008133,1.0669384773361674,1.0
0.2359031808787435,3.325784709617446,0.0
-4.95045559703305,-6.256897701622533,1.0
5.686142811514168,-0.016868096883918327,1.0
-2.1572012509280447,-1.658091635152153,1.0
3.818207719046315,-1.4781795060343104,1.0
3.3950459689800314,-0.7481765474009692,1.0
4.323804916970411,-5.325576796015059,0.0
-0.2371484297407873,-0.4165788274319632,1.0
-2.9615419553996034,5.574627294968982,1.0
5.089737710819189,-0.7087897737681361,1.0
-5.06224169301399,-3.68467162133932,1.0
-2.871518271406777,-0.19830017430811875,1.0
-2.031013120188815,3.4448954518767083,1.0
-0.3012585333409872,4.654213023463597,1.0
6.230177216035549,-3.5206452851036785,0.0
1.4033039125982307,4.366842823442777,0.0
5.595008565810069,-2.637851779827112,1.0
2.8531032657312583,-6.094486820970137,1.0
4.7644443964347145,-5.4797098024610165,0.0
2.9329330793710566,6.215457431090576,0.0
0.014951226390653716,-3.6526167974412367,1.0
1.1893263388228907,1.5601146571515174,1.0
2.112064307441619,-4.1140821826447,1.0
5.010371461754638,1.5204223651491455,0.0
-5.735684818582377,2.3127282273694973,1.0
-3.819120505676288,-5.939610916233172,1.0
0.6402977405965364,3.9372153009421846,0.0
4.523153868677751,-4.982302995413936,0.0
2.048856070896097,2.639883127433542,1.0
-2.5821756074502273,5.923334701738922,1.0
-2.78109527272638,-5.403763178964916,0.0
0.2422841636994457,2.4418328755791308,1.0
-3.2086997485203166,-2.02843587053204,0.0
0.7995728162188618,4.859141139791605,0.0
3.1079889965416854,-3.6493750711536377,1.0
-3.1192613243004867,0.3000935906050364,0.0
3.37983464088286,1.4924045195902509,0.0
0.01664122112941424,1.220513016478067,1.0
3.21774522556692,0.4659584311991418,0.0
4.998308396546332,5.6180157751323305,1.0
5.219498666600232,3.1983717893457357,1.0
-3.1878242809248363,-1.4417215295018344,0.0
-2.7646021500773914,1.981217020297919,0.0
-2.2088962132557888,3.196779188409518,1.0
-4.856788159794188,3.460335664016382,0.0
1.0794760499991003,4.214618542546281,0.0
-0.8686421738013631,1.5703496326431974,0.0
0.683763011169522,5.977461423594378,0.0
3.2103858850378297,0.5631399004898211,0.0
-4.096233558678317,5.0782490194702845,0.0
-3.696551443543187,1.8854991730105723,1.0
5.484867067216097,-3.4736008121180966,0.0
-3.44414636377752,4.421086817503194,0.0
4.117434489982484,-1.863550627348968,1.0
-2.9518870951123746,-4.682374552741264,0.0
6.131585907682581,4.214045688629863,1.0
5.018902927927661,0.17189948040141886,0.0
-4.845783112008951,-5.622441287184559,1.0
-2.128968084732744,5.282028001406692,1.0
5.624479220592168,4.2871915774824485,1.0
-4.289164381559701,-1.006275109440803,0.0
-3.188805529632287,-3.7026839323677816,1.0
2.3225901316044237,-0.17452593064878116,0.0
-2.200250292233498,-5.023853232561478,0.0
0.5625131098288687,-1.9223386212362383,0.0
-1.3685304613713407,-2.3812173787889503,1.0
-1.4175468620581873,0.7019522421678452,0.0
-6.105449004149697,4.368660984946571,0.0
5.3020013507879735,0.6349748173329112,0.0
-2.9151326211896578,6.160524966303022,1.0
-1.4678271089090626,2.4335454561242402,0.0
2.3870141078231133,-0.8254966394967747,0.0
-3.7804900912549435,5.863209358417358,0.0
-5.482822364219079,-0.18661829646571,0.0
-3.509401401984378,-2.5889974105702787,0.0
4.128396087639457,-1.6679901288449737,1.0
-5.235800059952638,-3.8162935938805855,1.0
4.528585832952776,5.994521323597669,1.0
-2.9156221588375084,2.204254348567849,0.0
-5.262808611082791,2.8081514465098363,1.0
-1.0500884983671757,5.2547525092757965,1.0
-2.368306335767924,5.5476379034061685,1.0
0.04080837226185974,-1.898867519044032,0.0
1.847502720060917,-3.1447819568428796,1.0
-3.3958907891971863,-3.8158231152130817,1.0
5.7792683644172635,-0.08904872501930416,1.0
3.1618868754797265,-0.3268276581811404,1.0
1.1000620950437172,1.0573216200695352,1.0
6.03042919804638,2.1165930621692284,0.0
-3.2701532654038106,-6.09220588965688,1.0
-3.535144493286087,-0.5589566599431413,0.0
-1.339319548648649,3.9248072758382815,1.0
3.5884120147795,-5.163572354134547,0.0
5.6801342916280655,0.34503078383527525,0.0
1.2114479259893327,-1.1930917990758971,0.0
1.878684416470592,4.666223948634292,0.0
2.1857438222207097,5.907432526906438,0.0
2.5273767280466166,4.042862008504711,0.0
-5.717201204595617,2.170193531442313,1.0
1.9446790837600665,-5.0046067219970185,1.0
4.302568169257768,1.4347327413539157,0.0
-5.047558081600312,1.1871088247399095,1.0
-0.2712344492946484,-3.3515318460225214,0.0
-6.034922951064591,-1.6893313673156527,0.0
1.5060930580192495,-2.1453416802032192,0.0
-2.4221094706827606,3.1556825976640006,1.0
3.249973171194366,2.7490925663912407,0.0
-5.0116953724087026,0.20314740664522454,1.0
0.7263193871628068,3.0763044136058664,1.0
5.066480681383228,-1.6457061454419504,1.0
-0.8964412449286111,2.9250425764562173,0.0
2.043749512401908,0.72721462235675,1.0
-1.8832009246551493,-3.828315319958228,0.0
-3.973393748878636,-5.257979443447577,1.0
-5.26278533331005,4.3454286359687035,0.0
-1.4618113464308269,-5.519908694232948,0.0
4.981631909558038,-3.47748577920892,0.0
-2.9138343451240662,-3.8390533717721698,0.0
5.8747915810928975,-4.868964875416754,0.0
2.7917856379289514,5.429787283382392,0.0
2.11116654071248,4.507891523614663,0.0
-3.2365051701603567,2.1856434392167547,1.0
2.5242237038259687,-0.5236090883204998,0.0
4.656413598157402,2.4427277769982663,0.0
4.962180670830088,3.181859744403672,1.0
0.2549769541469029,-0.016484363964735845,0.0
-0.5814757920931415,-6.011162805929756,0.0
0.4415998564986605,-0.9679468923721865,0.0
-4.303559754341088,-4.7869113483094505,1.0
-0.6364630680316932,-5.781623083966652,0.0
6.1145432199300815,-1.5315775473301378,1.0
-1.4814595734019869,-5.640713266494472,0.0
-0.9214626278371048,-6.0853223064162325,0.0
-5.905017557586625,-2.0219386682158142,0.0
4.033414753075581,-0.5174695710660648,1.0
-6.0966930887453925,-4.232101897280939,1.0
3.0149578428521413,2.9944874160412134,1.0
3.1984291717279927,-1.8639775923367883,1.0
-1.8563426317928065,3.7959947855916223,1.0
-1.2800370825054452,2.8549663698397865,0.0
1.0194217949528597,-1.704732731385695,0.0
-5.2777937252299925,-4.823910788683348,1.0
4.8953392931562885,-0.5989068143500481,1.0
6.207844121425741,-1.7103213869758245,1.0
-3.1421668780427643,-1.8781782995293368,0.0
-1.971838260096088,1.7260755960329222,0.0
-6.12312036120362,3.3083312670363187,0.0
-1.0503647977140504,-0.8515074054749692,1.0
-0.2373157189137291,-0.6382151910224652,1.0
-0.03178161972819904,-1.9364235461226127,1.0
-0.5862697344283525,-1.1981866534171228,1.0
0.2292447551132044,1.5490450055949907,1.0
-3.2541797037739886,0.10602433885164153,1.0
1.1890541050461707,-6.070206504751567,1.0
0.2575319152411791,-3.2761376920965426,1.0
-1.1996039859124377,4.103299036949744,1.0
-2.1835878906909847,-0.2109023562175816,1.0
-5.972278800859766,-2.403307344646572,0.0
1.7557870383630831,-2.3227456445869543,0.0
-3.697057572988257,-2.6306983125177013,0.0
5.70988620248618,-5.192401438755731,0.0
-0.4604599230591075,-5.549473836780426,0.0
0.4857937873346244,-4.448046113291936,1.0
1.6849593564901555,-2.960668804032596,0.0
2.3991135331816733,-1.9208192640678936,0.0
-6.230802534435052,-2.577429101442715,0.0
-5.2540694348090575,-0.062333827827202086,0.0
-2.652885637663721,1.7591897058616384,0.0
-0.000804908315940267,-5.830232330719972,0.0
-2.2791136223131083,-0.13748626398771344,1.0
0.907340245695284,-4.965333760872936,1.0
1.8845948170180709,-1.9641529096145105,0.0
-3.9845285340995087,3.836848323369245,0.0
-5.420838394919204,5.400647255915261,0.0
2.5920170133993063,-0.3067322853247188,0.0
-6.1429334913415445,-1.3807260625283984,0.0
1.832156899381532,4.510235008334664,0.0
1.479865995006251,-1.2854464556611536,0.0
-0.6615014555319457,4.6909674258467176,1.0
-1.8678991378530758,-5.464390774556298,0.0
-0.7203978969974765,6.263822113547546,1.0
-1.510818765556826,-3.8571881884145514,0.0
-5.716063284814888,-4.13472696483775,1.0
-2.2108718989506446,0.9334090920343412,0.0
2.0808454018380487,-5.745106836434406,1.0
5.481200831343174,-3.3220665346989167,0.0
-4.410016874297639,0.3874140942576796,1.0
2.2316092174625,-2.422132883787476,0.0
2.129261152094476,-2.5849796806675664,0.0
5.0538363728859315,4.783951158229782,1.0
-5.388530383393644,-4.393171497062512,1.0
2.4888788535190134,-6.281676067357791,1.0
4.044029155172342,-1.8065437961509865,1.0
3.073984257130589,-5.7272841709019335,1.0
-3.653490930961009,-5.3934211789700575,1.0
-4.023452852615612,-1.452405630386006,0.0
-0.10616307394446876,5.228758240976234,1.0
1.5981158676623537,2.594701866872727,1.0
-5.2513521127165905,-2.6793124702820994,0.0
6.1792854610763,0.7592890358335119,0.0
3.6168205373843563,-5.874998600874758,0.0
-5.226652440528703,-4.9105204564422165,1.0
-6.091097722065133,5.30274411161311,0.0
-3.095910300249133,6.2400717374504975,1.0
2.9924279562572447,-3.1339172386233485,0.0
6.1801993218780495,4.631133037605569,1.0
-4.209759220429455,-3.9543614873407695,1.0
2.2642858332496374,-5.2994867292589305,1.0
1.0621707469657158,-5.446228272039401,1.0
-3.5022775707344254,5.6352626517748226,0.0
-0.017949334439594008,0.9263044939966072,0.0
-2.89424528909225,-0.7532075809229715,1.0
-4.611827779870118,0.208806713511744,1.0
-5.605156818064413,-5.676865859899699,1.0
2.257520075932794,-5.5922660129488735,1.0
0.2674606921485453,-2.9401977883615027,0.0
-3.9245536572823903,0.9213523454601464,1.0
-2.557717639127977,-0.5481152444986899,1.0
-4.536788544193076,-4.693719268664019,1.0
-4.944503230638904,-5.383934413130836,1.0
0.6749864962692511,3.2170598853440846,0.0
3.6739904714118086,5.753447542939861,1.0
-4.167104500394382,-4.578947270280723,1.0
-0.3775593783783782,4.536554362169023,1.0
3.356091475865824,0.7310876695201428,0.0
-4.312988685423253,-1.3664348562707647,0.0
2.756380322138039,-1.5907431160909289,0.0
-5.7915970534101175,1.0541169434463251,1.0
2.766292713457787,2.6988981613778544,1.0
-4.2114200785050935,-2.0609904714221607,0.0
-1.1413746370495916,-0.9992600384012018,1.0
-4.848627419288375,-1.4384532088651696,0.0
0.08334251409332437,2.6459834426228888,1.0
0.8727053963256575,-1.1946778121268693,0.0
5.373346934096055,1.2325544494726142,0.0
5.966398208961325,4.616587448848742,1.0
2.1818499413475774,5.017921374822066,0.0
6.173099855713392,-3.507559710221397,0.0
2.4008870374008926,5.262535611191513,0.0
-6.064528447663523,3.7634897253509836,0.0
-5.1597147048322025,5.23457568270056,0.0
1.4076015639611927,-4.2465606768908435,1.0
-5.787942535507732,4.119526260481127,0.0
-4.5302778795510585,5.523439804103763,0.0
-5.1413388155153585,4.247162887024942,0.0
-0.9609184017029004,4.6839305163760825,1.0
3.3750034597085565,4.434449543379229,1.0
-0.3739488954807655,2.686291893620547,0.0
-2.2786902346459814,-5.690388540745758,0.0
-3.362759383369452,-6.266074445539965,1.0
-1.7212389555805263,-0.07754912158025817,1.0
-6.0393086514780565,-6.1860495842635395,1.0
2.3431703069962797,-5.02107129525313,1.0
-5.35521530773592,-0.05531496049664497,0.0
2.741470737165184,5.996235232950952,0.0
-2.5711133548290017,-4.806410892271816,0.0
-5.421929191491225,-3.6755289874140655,1.0
-5.025861404943796,-6.240656167522606,1.0
-2.7008436390927137,-4.219700749572094,0.0
-6.053850273776402,-1.826748371477338,0.0
4.095578568408105,-2.467262164854213,1.0
2.6401911547575807,2.8743681246484782,1.0
-5.962033312783098,5.8029627476589605,0.0
-4.536341755990007,2.7327456512371318,1.0
-1.5149622462919323,4.6272209407379785,1.0
6.219863722837018,-3.8538172510940014,0.0
4.014397691231944,0.06915207875424745,0.0
5.848779249215722,1.9866049317986487,0.0
1.1716620273925529,-3.3989085999122954,1.0
2.7482660615139505,-2.6615411224286434,0.0
4.344930870807404,5.997472020995241,1.0
-6.185255813720177,5.713087800621555,0.0
-1.7786404127472624,-0.14682950165039976,1.0
5.329215737310326,3.467786590151517,1.0
-3.226761379840453,-5.066098534202856,1.0
4.287975241182233,3.1046491886913223,0.0
4.5030259973725695,-1.4571796434003212,1.0
-0.09910203495744427,-0.4395888854876038,1.0
-2.328276154661691,-2.0650018001592096,1.0
2.7476276254723198,3.1801855702487423,0.0
4.572324043992074,4.334166836105821,1.0
3.1910753834142542,-2.1013759155970115,1.0
2.6395201272739843,5.939174529256077,0.0
5.23062503477367,5.924889509933981,1.0
-5.828188192540144,1.402396114621946,1.0
-3.577106604372489,-3.1848243061437236,1.0
4.323596885544628,3.1440013728918403,1.0
-2.151332251911665,0.2502638405473085,0.0
-3.9165622742774575,-6.235091245810713,1.0
5.026021802518073,2.6344430819438465,0.0
0.36214328553757,-5.603358950490357,1.0
-0.9947516682781598,-1.507437929922184,1.0
-4.127462171255209,-4.320465510135286,1.0
-4.106968925045711,1.2168719851704208,1.0
-4.716109231281483,-3.2854869381674616,1.0
5.608021621374191,-3.52534718806682,0.0
3.3157197806433945,1.232007095022187,0.0
-1.091303717823008,1.197397852012272,0.0
-4.6040664896822685,-0.19870086049132848,0.0
5.9330045895731605,-0.908287025052112,1.0
-3.2310495745096155,5.3722099020942755,0.0
1.3920311592502772,2.863338580867673,1.0
0.5454385987121606,-6.142416697555277,1.0
3.213222353651056,6.015486124682609,1.0
2.7166935980390767,3.8799595481052527,0.0
4.4181683927743,6.273148076794441,1.0
-2.6563611148129516,-0.6360569982668549,1.0
0.5381685188895258,-4.36737055028092,1.0
-0.2390626272516272,-2.802540830647206,1.0
4.234016788798966,-1.9218555114415776,1.0
-5.256705569558628,-6.156448195221504,1.0
4.5307230870700375,4.5093882329782975,1.0
5.4549195537413535,-5.371551253422034,0.0
-1.3225018178466108,-0.9023415178451984,1.0
4.5349993794009364,-2.9980797687409484,1.0
-2.4855728405840085,2.9245371166800878,0.0
-4.020578979823808,1.7011703632602575,1.0
